column,count,mean,std,min,25%,50%,75%,max
Mean_Absolute_Rank_Shift,8.0,1.5990384615384616,1.566969052608991,0.0,0.4,0.95,2.723076923076923,4.0
Max_Absolute_Rank_Shift,8.0,5.125,3.5228843701879127,0.0,2.0,6.0,8.0,9.0
Mean_Absolute_Score_Delta,8.0,0.2503997867650194,0.25708852478473737,0.0,0.08443245127364947,0.13010041599955185,0.4042302526537739,0.6848479674173251
