column,count,mean,std,min,25%,50%,75%,max
Historical_Trauma_Index,20.0,0.009619974695393885,0.6715878445631427,-1.4920239793442351,-0.21371652040699715,-0.031076243663927396,0.5474662232148343,1.2706725824976097
Indicators_Used,20.0,2.95,1.4680814547887788,1.0,1.0,4.0,4.0,4.0
Constant_Indicators_Dropped,20.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0
