column,count,mean,std,min,25%,50%,75%,max
Configured_Weight,6.0,1.1666666666666667,0.20655911179772887,1.0,1.0,1.1,1.275,1.5
Observed_States,6.0,15.333333333333334,3.6147844564602556,13.0,13.0,13.0,18.25,20.0
Missing_States,6.0,4.666666666666667,3.614784456460256,0.0,1.75,7.0,7.0,7.0
Unique_NonNull_Values,6.0,8.833333333333334,5.845225972250061,1.0,4.25,11.5,12.0,15.0
Raw_Min,6.0,8.1,9.354143466934854,0.0,1.5,3.8,16.15,20.0
Raw_Max,6.0,62.333333333333336,67.73083984911649,1.0,3.75,44.0,125.5,142.0
Raw_Mean,6.0,33.232179487179486,40.02904729465284,0.8461538461538461,2.6174999999999997,14.850384615384614,68.5,83.92307692307692
Raw_STD,6.0,13.85528977931449,14.745247043386078,0.0,0.7418426200230113,11.41250260855709,27.71473418590561,29.972966123239324
