column,count,mean,std,min,25%,50%,75%,max
Year,13.0,2020.0,0.0,2020.0,2020.0,2020.0,2020.0,2020.0
AI_AN_Missing,13.0,34.15384615384615,39.507058765588866,2.0,9.0,15.0,46.0,145.0
AI_AN_Population_Percent,13.0,5.092307692307693,4.9965757505284785,1.1,1.6,2.4,8.2,15.5
