iteration,weight__BoardingSchool_Count,weight__Environmental_Burden_Index,weight__Max_BoardingSchool_Duration_Years,weight__Mean_BoardingSchool_Duration_Years,weight__Schools_With_Burial_Site_Flag,rho__Mean_Mortality_Disparity_Ratio,rho__Disparity_Ratio_Diabetes,rho__Disparity_Ratio_Liver_Disease,rho__Disparity_Ratio_Suicide,rho__AI_AN_Missing_Rate_per_100k_AI_AN,rho__AI_AN_Missing,rho__AI_AN_Population_Percent
252,0.33149941194103977,0.018756892615019168,0.24260046814014738,0.03567735662415651,0.3714658706796371,0.33523478435658705,0.3905221964363383,0.39227735237537803,0.04642857142857142,0.47802197802197804,0.6354889093022426,0.5481933927657583
253,0.5142778784904082,0.14081663149107182,0.00038852548304975837,0.026054282389144236,0.31846268214632606,0.3808688387716198,0.4010531320705766,0.4414217186684902,0.13928571428571426,0.510989010989011,0.7125178680055446,0.4728921025506817
254,0.27567012499973303,0.006482112071255866,0.23978833866605503,0.40115119880970374,0.07690822545325235,0.2509872992826803,0.22378238222756464,0.25186487725220014,0.075,0.4230769230769231,0.5116923685290784,0.5271090315055369
255,0.5755513783912465,0.007060124521960452,0.05590326334763637,0.1229865610036971,0.23849867273545972,0.39666524222297733,0.37999126080209994,0.4203598474000136,0.27499999999999997,0.5384615384615384,0.6574971832174716,0.4548197928990632
256,0.15122072952779783,0.2124462574921113,0.058095950322474554,0.08786804627263425,0.49036901638498204,0.14392278700125727,0.17112770405637295,0.20798597877620711,0.16785714285714282,0.2692307692307692,0.5694640875565551,0.3162654189033221
257,0.0876043187965647,0.05885180437270675,0.19051841834570302,0.6033940225849969,0.059631435900028736,0.14567794294029696,0.09916631055574433,0.0974111546167046,-0.09999999999999999,0.1868131868131868,0.41540617014995074,0.4111450445743188
258,0.2051460937864793,0.45761983391702254,0.08312645820231922,0.1094374458628962,0.14467016823128293,-0.09126810883006559,-0.1290039615194196,-0.062308035835910144,0.2714285714285714,-0.005494505494505494,0.3026137663344012,-0.0662651353892675
259,0.1316490933439973,0.20555587656589133,0.18443720184068724,0.08385651560084033,0.3945013126485838,0.12461607167182029,0.14655552090981683,0.19569988720292902,0.14285714285714282,0.3131868131868132,0.6024764984293989,0.2936750318387991
260,0.14359505285497762,0.06789572197903648,0.24656854648544332,0.46302810157399354,0.0789125771065491,0.1930671532943695,0.16235192436117432,0.17112770405637295,-0.05714285714285713,0.34615384615384615,0.5337006424443076,0.4533137670947617
261,0.32232694433673187,0.14388290010666124,0.011862114367773242,0.10018189535831377,0.42174614583051984,0.2966213536977131,0.3554190776555438,0.36419485735074236,0.07142857142857141,0.3131868131868132,0.5969744299505915,0.3960847865313034
262,0.33825026857254065,0.0637396742011824,0.23951527846751305,0.13501331795239127,0.22348146080637252,0.31066260121003086,0.329091738569948,0.372970637045941,0.07857142857142857,0.4230769230769231,0.585970292992977,0.4111450445743188
263,0.029884475043941015,0.1207149821385078,0.16652256828402023,0.26254612663840515,0.4203318478951259,0.1878016854772503,0.22729269410564407,0.24659940943508105,-0.021428571428571425,0.34615384615384615,0.616231669626417,0.5045186444410139
264,0.12452431420053371,0.12186862603426797,0.03051126589126679,0.6314778337955524,0.09161796007837915,0.13514700730605864,0.07459412740918821,0.1272488055803799,-0.028571428571428564,0.2967032967032967,0.5694640875565551,0.36596427044527274
265,0.18854605585606649,0.4658922267625737,0.03214071581243633,0.19653778983069503,0.11688321173822855,-0.09126810883006559,-0.1290039615194196,-0.062308035835910144,0.2714285714285714,-0.005494505494505494,0.3026137663344012,-0.0662651353892675
266,0.30598963677588964,0.12014758726729492,0.07884714976211439,0.0024325080567682528,0.49258311813793276,0.26327339085595836,0.3220711148137891,0.3378675182651466,0.014285714285714282,0.37912087912087916,0.6602482174568753,0.40813299296571565
267,0.02316496981376315,0.19853947694179264,0.0753412443689931,0.6691382931131589,0.033816015762292165,0.022817027207516397,-0.02896007299415542,-0.018429137359917087,-0.021428571428571425,-0.03296703296703297,0.2778544581797684,0.16265078686456566
268,0.32507513117886105,0.49613201020339937,0.037900412951452966,0.013390588604783323,0.12750185706150322,-0.043878898475993064,-0.06581834771398959,0.0008775779695198612,0.24642857142857136,0.12637362637362637,0.4731778891774273,-0.024096412868824545
269,0.05997317843778886,0.07687729848941513,0.2652644984025241,0.4155345478822568,0.18235047678801508,0.14216763106221753,0.13602458527557848,0.16235192436117432,-0.06785714285714285,0.3131868131868132,0.5612109848383442,0.46385594772487243
270,0.36294060028208547,0.02698880629170082,0.5532555645762592,0.030429471359399857,0.02638555749055456,0.3159280690271501,0.2553751891302796,0.3185608029357096,0.15714285714285714,0.35714285714285715,0.4484185810227945,0.38253055429258964
271,0.07508577071063764,0.18430020757717752,0.04487031527810158,0.633707880058842,0.06203582637524124,0.022817027207516397,-0.03773585268935404,-0.002632733908559584,-0.021428571428571425,0.06593406593406594,0.38239375927710695,0.1822291223204856
272,0.23517410050385407,0.2736750551533572,0.06233921140760278,0.24632054547726703,0.1824910874579191,0.14216763106221753,0.13251427339749905,0.20096535502004823,0.1464285714285714,0.24175824175824176,0.5529578821201331,0.2274098964495316
273,0.07054559899276752,0.2266564474521162,0.1557276626489711,0.044785610320276364,0.5022846805858687,0.036858274719834175,0.062308035835910144,0.10267662243382376,0.18214285714285713,0.2087912087912088,0.4924351288532529,0.2379520770796424
274,0.20414212885018804,0.39259051540274553,0.11861274853892234,0.22494406424285415,0.05971054296529,-0.04212374253695334,-0.09565599867766487,-0.03773585268935404,0.24642857142857136,0.005494505494505494,0.31361790329201583,-0.034638593498935284
275,0.04246782655269999,0.16609714398564915,0.23557001391466556,0.4748441880861479,0.08102082746083736,0.08073717319582724,0.0272049170551157,0.05353225614071153,-0.049999999999999996,0.06593406593406594,0.38239375927710695,0.30421721246890987
276,0.00720113798660095,0.044562807170500075,0.046436486963584274,0.811022907491117,0.09077666038819768,0.10706451228142307,0.05353225614071153,0.05002194426263209,-0.08928571428571427,0.17032967032967034,0.3686385880800887,0.41716914779152486
277,0.08943186789919362,0.6225001845967655,0.18174538733717402,0.09907875956685855,0.007243800600008268,-0.18253621766013117,-0.24133394161796184,-0.18692410750773045,0.21428571428571427,-0.14285714285714285,0.2200827391522918,-0.19277130295059636
278,0.04643084752076563,0.11545040359611541,0.12617632972792814,0.28565241667758934,0.4262900024776015,0.1878016854772503,0.22729269410564407,0.24659940943508105,-0.021428571428571425,0.34615384615384615,0.616231669626417,0.5045186444410139
279,0.06590475598372875,0.20383960161999154,0.13179882172035354,0.41831748877314656,0.18013933190277973,0.06494076974446973,0.05353225614071153,0.09039053086054571,0.04285714285714285,0.2802197802197803,0.5089413342896748,0.26506054155707
280,0.27951222698412803,0.19295185833097284,0.2669279332124698,0.14571212533341202,0.11489585613901733,0.23168058395324337,0.23431331786180296,0.2764370603987563,0.05714285714285713,0.23076923076923078,0.5557089163595368,0.3147593930990206
281,0.14407838811104465,0.06758022447538142,0.06449124684238984,0.5311705722313456,0.19267956833983857,0.22817027207516394,0.24659940943508105,0.2676612807035577,-0.05714285714285713,0.41208791208791207,0.577717190274766,0.5210849282883308
282,0.06185393982809646,0.13504422854984557,0.2192107279331452,0.48213808060392593,0.10175302308498684,0.08775779695198613,0.041246164567433484,0.06757350365302932,-0.0857142857142857,0.09890109890109891,0.4511696152621982,0.32228952212052825
283,0.013077441884426931,0.16157957218619676,0.019389637936198283,0.7707159727556936,0.035237375237484304,0.0702062375615889,0.014918825481837641,0.016673981420877365,-0.049999999999999996,-0.04395604395604395,0.23933997882811733,0.26506054155707
284,0.016734812933872422,0.541779838829816,0.1352236672089148,0.16908917089307515,0.13717251013432166,-0.1632295023306942,-0.22027207034948518,-0.14129005309269768,0.25357142857142856,-0.19230769230769232,0.1513068831672006,-0.14457847721294725
285,0.3680170033953347,0.12099667986190983,0.08915618436502636,0.015712833927314745,0.4061172984504145,0.36507243532026235,0.4098289117657752,0.4308907830342518,0.0964285714285714,0.42857142857142855,0.6519951147386644,0.4518077412904602
286,0.04629504272503452,0.4865772023332213,0.008692824105813722,0.3596118242713443,0.09882310656458605,-0.14392278700125727,-0.20974113471524686,-0.151820988726936,0.2714285714285714,-0.1758241758241758,0.1513068831672006,-0.12951821916993192
287,0.6403080352076663,0.26238910521551767,0.0191002889726574,0.02005893820845302,0.05814363239570546,0.26327339085595836,0.29574377572819327,0.3238262707528288,0.06071428571428571,0.3021978021978022,0.6409909777810497,0.310241315686116
288,0.4221810797722372,0.1082025152447679,0.10652140437314538,0.21480679030934516,0.14828821030050457,0.3264590046613884,0.3396226742041863,0.37648094892402045,0.09999999999999999,0.4175824175824176,0.5749661560353623,0.41415709618292185
289,0.20601723097242727,0.3323354527959062,0.14692209868657727,0.22861880016248037,0.08610641738260874,0.03159280690271501,-0.014918825481837641,0.046511632384552644,0.2285714285714285,0.13736263736263735,0.4539206495016019,0.06927718699787057
290,0.11896607235228852,0.15345146539601692,0.0792635104155866,0.2722476932979711,0.37607125853813683,0.17376043796493254,0.20272051095908794,0.23431331786180296,0.03214285714285714,0.34615384615384615,0.6382399435416463,0.39006068331409727
291,0.05793486142477792,0.5794226157879082,0.02156514364915174,0.07419808212882734,0.26687929700933477,-0.14392278700125727,-0.1746380159344524,-0.10092146649478403,0.24285714285714283,-0.19780219780219782,0.17606619132183343,-0.10993988371401198
292,0.235160959741587,0.44486647008544994,0.12695880089741987,0.0072042817389528484,0.1858094875365903,-0.015796403451357504,-0.03773585268935404,0.030715228933195147,0.27499999999999997,0.06043956043956044,0.37689169079829965,0.010542180630110738
293,0.14097544968934714,0.1531264772877673,0.057514546476072674,0.4030125515602084,0.24537097498660468,0.13690216324509835,0.15708645654405518,0.19394473126388934,0.0035714285714285704,0.2912087912087912,0.5667130533171513,0.3734943994667804
294,0.42347423429985404,0.2618570860164468,0.09090246578712459,0.07510267675077678,0.14866353714579789,0.18253621766013117,0.19218957532484962,0.23782362973988241,0.10357142857142855,0.20329670329670327,0.5667130533171513,0.24548220610115
295,0.12088801554597665,0.021847932911473456,0.1855872849532409,0.12166560712929056,0.5500111594600183,0.28784557400251454,0.3326020504480274,0.3255814266918685,0.007142857142857141,0.4835164835164835,0.6492440804992606,0.5948801926991059
296,0.14800096312907063,0.036108363224382434,0.2787844080492457,0.11562890691188013,0.4214773586854211,0.28784557400251454,0.3326020504480274,0.3255814266918685,0.007142857142857141,0.4835164835164835,0.6492440804992606,0.5948801926991059
297,0.17290339344852068,0.2698905369558834,0.3693389633444199,0.05995024594297733,0.12791686030819865,0.08424748507390668,0.05177710020167182,0.11320755806806208,0.1464285714285714,0.23626373626373626,0.5254475397260966,0.15662668364735952
298,0.06806086445410293,0.10937200012938263,0.08988278434276276,0.24284787116761972,0.48983647990613194,0.18429137359917086,0.2308030059837235,0.23782362973988241,-0.021428571428571425,0.34615384615384615,0.616231669626417,0.5195789024840292
299,0.24967689491422246,0.00846152196344784,0.07173425499054689,0.36966388297879016,0.3004634451529926,0.23343573989228308,0.2711715925816371,0.2834576841549152,-0.04285714285714285,0.5,0.5584599505989404,0.5527114701786628
300,0.08318569707344901,0.0952449503630971,0.39352134938426664,0.19107992717346872,0.23696807600571843,0.17376043796493254,0.17288285999541267,0.22027207034948518,-0.05357142857142857,0.3626373626373627,0.6134806353870134,0.5000005670281092
301,0.0659111748721609,0.15779207713836868,0.2580786041458904,0.38818742941392953,0.13003071442965047,0.11584029197662168,0.07810443928726764,0.11847302588518127,-0.049999999999999996,0.21978021978021978,0.5116923685290784,0.332831702750639
302,0.10026926137724858,0.030697090555735825,0.007073660717457674,0.5998612490955686,0.2620987382539894,0.2176393364409256,0.2290478500446838,0.24133394161796184,-0.04642857142857142,0.39010989010989006,0.49793719733206016,0.5271090315055369
303,0.06664633792491505,0.12837437559957102,0.2535898919710722,0.521682876549388,0.02970651795505368,0.07371654943966835,0.007898201725678752,0.0272049170551157,-0.07142857142857141,0.03296703296703297,0.31911997177082313,0.33433772855494054
304,0.09503778683348331,0.16675149558971095,0.487058284217296,0.14884068055456803,0.10231175280494172,0.09653357664718475,0.05528741207975126,0.0974111546167046,-0.049999999999999996,0.21978021978021978,0.5116923685290784,0.29969913505600526
305,0.23317623357285705,0.07142589390041951,0.23210107484510947,0.4008385495490595,0.06245824813255452,0.16673981420877362,0.1290039615194196,0.1588416124830949,-0.03214285714285714,0.35714285714285715,0.5447047794019222,0.37500042527108196
306,0.7569156529574528,0.030966635002779165,0.13708987912209447,0.050958860122486974,0.024068972795186706,0.386134306588739,0.35015360983842464,0.4168495355219341,0.22142857142857136,0.5549450549450549,0.6850075256115082,0.442771586464651
307,0.6297586826380058,0.05438137520267995,0.12344532154503687,0.16832200018894233,0.024092620425334832,0.3773585268935404,0.34137783014322604,0.39403250831441766,0.2285714285714285,0.41208791208791207,0.5529578821201331,0.4111450445743188
308,0.1634595735153602,0.1545577346689321,0.1768266414007666,0.31274730216801555,0.19240874824692566,0.13865731918413807,0.151820988726936,0.19394473126388934,-0.010714285714285713,0.2857142857142857,0.5557089163595368,0.3674702962495743
309,0.36438602631849537,0.1559565732223692,0.11306406247409208,0.0560890552636632,0.31050428272138003,0.29311104181963366,0.34488814202130547,0.3694603251678616,0.035714285714285705,0.3021978021978022,0.6107296011476098,0.38253055429258964
310,0.09948152121187791,0.10044538570265484,0.6806451117689856,0.012094776353464932,0.10733320496301668,0.15094341075741616,0.1219833377632607,0.13602458527557848,-0.075,0.2912087912087912,0.5639620190777477,0.4352414574431433
311,0.23329730724745348,0.3486698159264708,0.334133211781952,0.08202821675190528,0.001871448292218371,-0.026327339085595838,-0.09214568679958543,-0.044756476445512915,0.2071428571428571,0.010989010989010988,0.3493813484042632,-0.03162654189033221
312,0.36831125628156197,0.296903493585951,0.030725005377417104,0.23560447585309,0.06845576890197991,0.1632295023306942,0.13777974121461822,0.19569988720292902,0.15714285714285714,0.23626373626373626,0.5419537451625185,0.21837374162372242
313,0.035356903647659414,0.2486140507231895,0.3267048597272688,0.2820515701500461,0.10727261575183622,-0.012286091573278056,-0.07810443928726764,-0.0430013205064732,0.08214285714285713,0.049450549450549455,0.31911997177082313,0.09789167727959971
314,0.20881715476952878,0.13772232107447352,0.1622899130036787,0.287183610610423,0.20398700054189586,0.18429137359917086,0.21149629065428657,0.2448442534960413,-0.028571428571428564,0.3021978021978022,0.6024764984293989,0.37198837366247894
315,0.2041897644175444,0.33665330683633715,0.09466899561393195,0.15208277557634475,0.21240515755584166,0.052654678171191675,0.03773585268935404,0.11145240212902238,0.2607142857142857,0.14835164835164835,0.46492478645921637,0.10993988371401198
316,0.4174725257140162,0.06936149229391354,0.344314588503429,0.07567310103325048,0.09317829245539065,0.31943838090522947,0.32733658263090826,0.37648094892402045,0.06071428571428571,0.4175824175824176,0.5749661560353623,0.41415709618292185
317,0.06990821736293372,0.014758220891876193,0.27424034748090514,0.25081883287780615,0.3902743813864788,0.18604652953821058,0.2062308228371674,0.22027207034948518,-0.07857142857142857,0.3626373626373627,0.49518616309265656,0.5240969798969337
318,0.24041433303416568,0.30307225290991247,0.09417702018292931,0.007664828451226712,0.3546715654217658,0.1088196682204628,0.11496271400710184,0.1886792634467702,0.23571428571428568,0.24725274725274726,0.5364516766837112,0.20632553518931016
319,0.038250998309617736,0.05021475456043998,0.8665048190387031,0.028859702972879014,0.016169725118360144,0.08073717319582724,0.018429137359917087,0.006143045786639028,-0.08928571428571427,0.027472527472527472,0.23658894458871366,0.35542208981516205
320,0.02800437402872526,0.3819776693693308,0.15999563479392515,0.14497382852411442,0.28504849328390425,-0.09302326476910529,-0.10267662243382376,-0.046511632384552644,0.25,-0.005494505494505494,0.29436066361619023,-0.028614490281729146
321,0.018810399492574847,0.02486668638085941,0.4376325911957786,0.3729513256737475,0.1457389972570396,0.1544537226354956,0.14831067684885654,0.1272488055803799,-0.07857142857142857,0.2857142857142857,0.40165099895293255,0.46385594772487243
322,0.3867504574869805,0.012533729387670207,0.12761113499806634,0.18051845860210985,0.2925862195251732,0.31066260121003086,0.30978502324051105,0.3694603251678616,0.0964285714285714,0.47802197802197804,0.6354889093022426,0.4126510703786203
323,0.26200692710054174,0.2565281677329458,0.10504777963128566,0.3351454088456618,0.041271716689565,0.15971919045261473,0.11496271400710184,0.16586223623925378,0.10714285714285714,0.18131868131868134,0.5006882315714638,0.21837374162372242
324,0.5237795668508531,0.18216990604371272,0.03071118975497062,0.09596838101134574,0.1673709563391179,0.303641977453872,0.34137783014322604,0.37999126080209994,0.0857142857142857,0.42857142857142855,0.6519951147386644,0.40210888974850956
325,0.2873749575424987,0.09239380065132981,0.1286762658062376,0.37926762556409815,0.11228735043583574,0.24923214334364058,0.25010972131316045,0.3132953351185905,0.0035714285714285704,0.4230769230769231,0.5887213272323805,0.41415709618292185
326,0.022636907146558704,0.3694311359249415,0.44262052310801064,0.11253523127529418,0.052776202545194925,-0.12461607167182029,-0.183413795629651,-0.1588416124830949,0.2642857142857143,-0.12087912087912088,0.20632756795527354,-0.10843385790971044
327,0.06734724493221816,0.5143456042470191,0.12671212098250534,0.16929368462914948,0.12230134520910765,-0.09477842070814502,-0.1588416124830949,-0.08336990710438681,0.2678571428571428,-0.06043956043956044,0.24759308154632828,-0.0843374450408859
328,0.08977189153876003,0.20256661017852076,0.6198168771369368,0.07587342346077491,0.011971197685007614,0.017551559390397226,-0.03422554081127459,-0.014918825481837641,-0.021428571428571425,0.0,0.3163689375314194,0.15813270945166105
329,0.5262322562075968,0.0345412135315099,0.3202390743983413,0.061929209191956734,0.057058246670595246,0.36156212344218286,0.3343572063870671,0.3905221964363383,0.18214285714285713,0.4175824175824176,0.5749661560353623,0.41415709618292185
330,0.17872671035876497,0.14624060675692885,0.555518090161537,0.09158456594857922,0.027930026774190046,0.12110575979374086,0.06406319177494987,0.10267662243382376,-0.028571428571428564,0.21428571428571427,0.5281985739655003,0.3012051608603068
331,0.3289047565078757,0.1931851250576226,0.0059764215244520955,0.19176316600623672,0.2801705309038129,0.23694605177036254,0.2676612807035577,0.3168056469966699,0.075,0.3021978021978022,0.6382399435416463,0.3614461930323682
332,0.15180562890576058,0.21060342841828852,0.05145304521470186,0.1361438096788235,0.44999408778242567,0.1632295023306942,0.1904344193858099,0.2290478500446838,0.15357142857142855,0.3131868131868132,0.6024764984293989,0.33433772855494054
333,0.006096563187644159,0.29158709532825067,0.5662511971935381,0.022670960267177794,0.11339418402338923,-0.09828873258622445,-0.1605967684221346,-0.13777974121461822,0.1714285714285714,-0.005494505494505494,0.27510342394036474,-0.024096412868824545
334,0.05792278602423881,0.16265798762587233,0.3888048745023972,0.2620381334588057,0.12857621838868577,0.11584029197662168,0.07810443928726764,0.11847302588518127,-0.049999999999999996,0.21978021978021978,0.5116923685290784,0.332831702750639
335,0.043269991532880324,0.8196311685338388,0.06241412636765584,0.0736365747390292,0.0010481388265959081,-0.3264590046613884,-0.36419485735074236,-0.3238262707528288,0.125,-0.3021978021978022,0.10178826685793495,-0.2816268254043868
336,0.4265303669209796,0.14577347607934796,0.19089676744985495,0.185695954957179,0.05110343459263852,0.31943838090522947,0.3185608029357096,0.360684545472663,0.07857142857142857,0.3736263736263736,0.5529578821201331,0.3840365800968912
337,0.1364442301839902,0.3878332155868974,0.2969347430986047,0.019345706593565843,0.15944210453694208,-0.07196139350062863,-0.11671786994614154,-0.044756476445512915,0.2571428571428571,0.016483516483516484,0.3218710060102268,-0.03012051608603068
338,0.34275447468067044,0.09697076186155905,0.1059344797701283,0.03214400894061578,0.4221962747470265,0.3773585268935404,0.4080737558267355,0.43264593897329157,0.125,0.46703296703296704,0.6409909777810497,0.4774101799635862
339,0.5491293389734987,0.16075443035473164,0.09904426610420305,0.072909263944191,0.11816270062337542,0.3089074452709912,0.32031595887474934,0.36243970141170273,0.125,0.3736263736263736,0.5804682245141696,0.39156670911839886
340,0.06518334426679258,0.10993660683698593,0.019496841606614593,0.7710454454182151,0.03433776187139178,0.09126810883006559,0.021939449237996532,0.03598069675031432,-0.05357142857142857,0.06593406593406594,0.33562617720724497,0.34638593498935283
341,0.009147102506174478,0.3356239042336874,0.13375633884879362,0.22250276357699944,0.2989698908343451,-0.03159280690271501,-0.023694605177036254,0.018429137359917087,0.23571428571428568,0.0879120879120879,0.3658875538406851,0.09789167727959971
342,0.08306275868829198,0.1633561966187562,0.08906835932267682,0.45966289098540847,0.2048497943848664,0.13514700730605864,0.14655552090981683,0.1816586396906113,-0.010714285714285713,0.2857142857142857,0.5557089163595368,0.3644582446409712
343,0.12692830870487357,0.25188880926516527,0.07775440599420998,0.4458523190529647,0.09757615698278657,0.07898201725678752,0.032470384872234866,0.0816147511653471,0.13214285714285715,0.1868131868131868,0.46492478645921637,0.13855437399574114
344,0.2183961557821536,0.22578140205335884,0.24569742521566496,0.08571368912656147,0.22441132782226098,0.17727074984301197,0.183413795629651,0.25186487725220014,0.15,0.2857142857142857,0.5749661560353623,0.2801207996000853
345,0.4646843850700576,0.0736728606027571,0.1059523556238683,0.298984971446865,0.05670542725645216,0.31241775714907055,0.29749893166723296,0.35015360983842464,0.0964285714285714,0.4010989010989011,0.5694640875565551,0.3840365800968912
346,0.40081297268611293,0.19181235789004772,0.19243324857401684,0.16577281279880307,0.04916860805101946,0.24221151958748172,0.24133394161796184,0.2817025282158755,0.039285714285714285,0.25274725274725274,0.585970292992977,0.3283136253377344
347,0.15796314441740442,0.18589650285789133,0.19968714074991561,0.35921756119414505,0.09723565078064347,0.11408513603758197,0.08336990710438681,0.13602458527557848,-0.010714285714285713,0.21978021978021978,0.5116923685290784,0.29066298023019604
348,0.07195219048361644,0.4145947809007432,0.3402332887739879,0.04245054178234566,0.13076919805930684,-0.08424748507390668,-0.14655552090981683,-0.07985959522630737,0.28928571428571426,-0.021978021978021976,0.2778544581797684,-0.07379526441077516
349,0.05202778430499572,0.08601875605675886,0.08197106969015329,0.22454693033252487,0.5554354596155672,0.16673981420877362,0.21325144659332632,0.21851691441044543,-0.03214285714285714,0.34615384615384615,0.616231669626417,0.513554799266823
350,0.08183708306432845,0.38873004732781635,0.2861719887850152,0.09690648302215586,0.14635439780068402,-0.11408513603758197,-0.16235192436117432,-0.10969724618998265,0.2571428571428571,-0.021978021978021976,0.2778544581797684,-0.0753012902150767
351,0.18141536994441276,0.3394514420210617,0.1704917234266047,0.13526716918029705,0.17337429542762384,0.02808249502463556,0.0043878898475993066,0.07283897147014848,0.2607142857142857,0.14835164835164835,0.46492478645921637,0.08584347084518744
352,0.405339832808716,0.13812374500596747,0.011426600426835883,0.2363763716605859,0.20873345009789473,0.3264590046613884,0.35015360983842464,0.38701188455825886,0.11428571428571425,0.47802197802197804,0.6354889093022426,0.4352414574431433
353,0.59910014744235,0.08395470866751803,0.08897093049172396,0.10927328446755374,0.11870092893085425,0.3176832249661898,0.3220711148137891,0.3694603251678616,0.1357142857142857,0.47802197802197804,0.6354889093022426,0.4126510703786203
354,0.10729517029840335,0.39706884811595944,0.05085782534665294,0.0008433541197850677,0.4439348021191992,0.026327339085595838,0.032470384872234866,0.1219833377632607,0.24285714285714283,0.10989010989010989,0.4401654783045836,0.132530270778535
355,0.7591320080687445,0.12221534542599143,0.014018379936447108,0.06591159624078877,0.03872267032802836,0.35454149968602394,0.3343572063870671,0.39578766425345746,0.23571428571428568,0.5549450549450549,0.7290240734419665,0.41716914779152486
356,0.30068211806825335,0.08910712691781741,0.2415930022051177,0.12863368801678296,0.2399840647920287,0.28258010618539536,0.2939886197891535,0.3431329860822658,0.07857142857142857,0.42857142857142855,0.6217337381052244,0.41716914779152486
357,0.20825641773187045,0.47821072627845235,0.08005328890756029,0.09259687325506932,0.1408826938270476,-0.06494076974446973,-0.10092146649478403,-0.03773585268935404,0.2714285714285714,-0.005494505494505494,0.3026137663344012,-0.04969885154195062
358,0.21767258905024328,0.06788910663032031,0.23554697882215606,0.39082926950151003,0.08806205599577037,0.17376043796493254,0.1605967684221346,0.19218957532484962,-0.03214285714285714,0.39010989010989006,0.5557089163595368,0.4096390187700172
359,0.26723163204231154,0.22170762371168676,0.20530789351333378,0.17324849059029052,0.1325043601423772,0.22817027207516394,0.21676175847140572,0.2694164366425974,0.09285714285714285,0.25274725274725274,0.5667130533171513,0.3253015737291313
360,0.14954774728957704,0.24791234035100668,0.4329126119797743,0.12844228743739206,0.04118501294224971,0.08424748507390668,0.023694605177036254,0.05528741207975126,0.11428571428571425,0.08241758241758242,0.37964272503770335,0.14156642560434418
361,0.38070831693516455,0.31432904229665587,0.05436892777237873,0.06053820326279124,0.19005550973300966,0.1474330988793367,0.14831067684885654,0.20974113471524686,0.175,0.2802197802197803,0.5914723614717842,0.24698823190545158
362,0.19015816091727092,0.19611329395302537,0.2560111336347103,0.08806002568213095,0.2696573858128626,0.20008777705052835,0.22027207034948518,0.2676612807035577,0.075,0.3021978021978022,0.5997254641899951,0.35843414142376506
363,0.0760132596577086,0.13893994908635357,0.10722439615153984,0.02520311645620735,0.6526192786481906,0.13514700730605864,0.183413795629651,0.20272051095908794,0.06428571428571428,0.2692307692307692,0.5694640875565551,0.45632581870336475
364,0.04800956473701724,0.044323509027740696,0.7925797844239887,0.10857533044796883,0.0065118113632845085,0.11057482415950252,0.057042568018790984,0.03422554081127459,-0.07857142857142857,0.06043956043956044,0.20632756795527354,0.3674702962495743
365,0.2776382724933303,0.20519912803839374,0.3210304433794016,0.10279964485209621,0.09333251123677813,0.21588418050188585,0.19569988720292902,0.25713034506931937,0.07857142857142857,0.25274725274725274,0.5667130533171513,0.3162654189033221
366,0.030738359074954324,0.41119288305779644,0.009412963021920217,0.49272403687265426,0.055931757972674884,-0.15971919045261473,-0.21851691441044543,-0.18692410750773045,0.2571428571428571,-0.15934065934065936,0.16231102012481516,-0.132530270778535
367,0.33555920746815054,0.2975297767347806,0.2564158950044386,0.00907122454719838,0.10142389624543176,0.14567794294029696,0.13075911745845933,0.18692410750773045,0.15,0.23626373626373626,0.5419537451625185,0.2093375867979132
368,0.2614126567711387,0.0052146703750713475,0.09292883027328322,0.1262974016824821,0.5141464408980246,0.31241775714907055,0.3712154811069014,0.34664329796034515,0.021428571428571425,0.5,0.607978566908206,0.600904295916312
369,0.05553187911930933,0.04576682609494559,0.7087753692832578,0.09473826222014904,0.09518766328233827,0.1175954479156614,0.08688021898246627,0.07985959522630737,-0.12142857142857141,0.21428571428571427,0.40165099895293255,0.4382535090517463
370,0.3118188580039197,0.26575495901051505,0.12569354352932324,0.20867803550211547,0.08805460395412663,0.18078106172109143,0.15708645654405518,0.21500660253236603,0.13214285714285715,0.21978021978021978,0.5667130533171513,0.24096412868824543
371,0.6109885256361278,0.07726545173576015,0.07737986150908487,0.2252066562349219,0.009159504884105156,0.3633172793812226,0.3220711148137891,0.37999126080209994,0.18214285714285713,0.3736263736263736,0.5529578821201331,0.39006068331409727
372,0.033443262487765066,0.09502311715666524,0.05460844092814118,0.0188722480509067,0.798052931376522,0.13163669542797918,0.17112770405637295,0.20096535502004823,0.04642857142857142,0.2087912087912088,0.4924351288532529,0.5436753153528537
373,0.24304259140649412,0.03721522576507186,0.22807864077602488,0.3191780906061787,0.17248545144623043,0.2193944923799653,0.24133394161796184,0.2641509688254782,-0.05714285714285713,0.4230769230769231,0.5887213272323805,0.5240969798969337
374,0.022483453314981895,0.33198846706804414,0.29313334236975197,0.3048625248959897,0.04753221235123244,-0.07196139350062863,-0.1290039615194196,-0.10443177837286349,0.15,0.0,0.29986273209499753,-0.03012051608603068
375,0.33012512636316166,0.5608887056073664,0.022720469738054277,0.08319798545847108,0.003067712832946553,-0.16498465826973394,-0.1851689515686907,-0.14129005309269768,0.1857142857142857,0.03296703296703297,0.3603854853618778,-0.12650616756132885
