dataset,column,dtype,non_null_count,missing_count,missing_pct,example_value,description
mortality,Year,int64,13,0,0.0,2020,
mortality,State,object,13,0,0.0,Alaska,
mortality,Condition,object,13,0,0.0,Diabetes,
mortality,AI_AN_Rate_per_100k,float64,13,0,0.0,30.2,
mortality,Comparator_Rate_per_100k,float64,13,0,0.0,23.0,
mortality,Disparity_Ratio,float64,13,0,0.0,1.3130434782608695,
