column,missing_count,missing_pct
Year,0,0.0
State,0,0.0
Total_Missing,0,0.0
AI_AN_Missing,0,0.0
AI_AN_Population_Percent,0,0.0
AI_AN_Percent_Missing,0,0.0
Overrepresentation_Ratio,0,0.0
