column,count,mean,std,min,25%,50%,75%,max
N_Iterations,7.0,2000.0,0.0,2000.0,2000.0,2000.0,2000.0,2000.0
Median_Rho,7.0,0.25599586625791354,0.1550003028771402,0.0857142857142857,0.16015797943737467,0.19833262111148867,0.3228272264711761,0.5419537451625185
Mean_Rho,7.0,0.2190833762852267,0.13920015773608363,0.08988392857142856,0.1286007144424252,0.16353226673017854,0.26504054342936706,0.4928849229513954
P5_Rho,7.0,-0.07605279054750251,0.13432432857120094,-0.183413795629651,-0.13295306238225899,-0.11453326241713166,-0.09423076923076923,0.21994518744032163
P95_Rho,7.0,0.4360155558548549,0.1322782705547872,0.2678571428571428,0.3558578666403037,0.39236511017232995,0.5113368607282163,0.6574971832174716
Pct_Rho_Positive,7.0,0.8204285714285715,0.0943457420746641,0.7105,0.76675,0.7995,0.84975,1.0
Pct_Rho_GE_0p3,7.0,0.35578571428571426,0.3076549551503623,0.0,0.15675,0.228,0.53525,0.8785
Pct_Rho_GE_0p5,7.0,0.11257142857142857,0.22381994783222306,0.0,0.0,0.0,0.09125,0.6055
